product_name,description,reference
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Norton AntiVirus for Internet Email Gateways (NAVIEG) 1.0.1.7 and earlier, and Norton AntiVirus for MS Exchange (NAVMSE) 1.5 and earlier, store the administrator password in cleartext in (1) the navieg.ini file for NAVIEG, and (2) the ModifyPassword registry key in NAVMSE.'}]","[{'name': '19990409 NAV for MS Exchange & Internet Email Gateways', 'tags': ['mailing-list', 'x_refsource_NTBUGTRAQ'], 'url': 'http://marc.info/?l=ntbugtraq&m=92370067416739&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'VAXstations running Open VMS 5.3 through 5.5-2 with VMS DECwindows or MOTIF do not properly disable access to user accounts that exceed the break-in limit threshold for failed login attempts, which makes it easier for attackers to conduct brute force password guessing.'}]","[{'name': 'openvms-sysgen-enabled(7225)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7225'}, {'name': 'D-06', 'tags': ['third-party-advisory', 'government-resource', 'x_refsource_CIAC'], 'url': 'http://ciac.llnl.gov/ciac/bulletins/d-06.shtml'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'SAS System 5.18 on VAX/VMS is installed with insecure permissions for its directories and startup file, which allows local users to gain privileges.'}]","[{'name': 'vaxvms-sas-gain-privileges(7261)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7261'}, {'name': 'C-19', 'tags': ['third-party-advisory', 'government-resource', 'x_refsource_CIAC'], 'url': 'http://ciac.llnl.gov/ciac/bulletins/c-19.shtml'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'wu-ftpd 2.4 FTP server does not properly drop privileges when an ABOR (abort file transfer) command is executed during a file transfer, which causes a signal to be handled incorrectly and allows local and possibly remote attackers to read arbitrary files.'}]","[{'name': 'wuftpd-abor-gain-privileges(7169)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7169'}, {'name': '19970105 BoS:  serious security bug in wu-ftpd v2.4 -- PATCH', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=87602167420408&w=2'}, {'name': '19970104 serious security bug in wu-ftpd v2.4', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=87602167420401&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in linuxconf 1.11r11-rh2 on Red Hat Linux 5.1 allows local users to gain root privileges via a long LANG environmental variable.'}]","[{'name': '19980601 Re: SECURITY: Red Hat Linux 5.1 linuxconf bug (fwd)', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=90221103125826&w=2'}, {'name': '6065', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/6065'}, {'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.redhat.com/support/errata/rh51-errata-general.html#linuxconf'}, {'name': 'linuxconf-lang-bo(7239)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'http://www.iss.net/security_center/static/7239.php'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'linuxconf before 1.11.r11-rh3 on Red Hat Linux 5.1 allows local users to overwrite arbitrary files and gain root access via a symlink attack.'}]","[{'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.redhat.com/support/errata/rh51-errata-general.html#linuxconf'}, {'name': '19980823 Security concerns in linuxconf shipped w/RedHat 5.1', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=90383955231511&w=2'}, {'name': '6068', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/6068'}, {'name': 'linuxconf-symlink-gain-privileges(7232)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'http://www.iss.net/security_center/static/7232.php'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in SysVInit in Red Hat Linux 5.1 and earlier allows local users to gain privileges.'}]","[{'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.redhat.com/support/errata/rh50-errata-general.html#SysVinit'}, {'name': 'sysvinit-root-bo(7250)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'http://www.iss.net/security_center/static/7250.php'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'The snprintf function in the db library 1.85.4 ignores the size parameter, which could allow attackers to exploit buffer overflows that would be prevented by a properly implemented snprintf.'}]","[{'name': 'linux-libdb-snprintf-bo(7244)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'http://www.iss.net/security_center/static/7244.php'}, {'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.redhat.com/support/errata/rh42-errata-general.html#db'}, {'name': '19970709 [linux-security] so-called snprintf() in db-1.85.4 (fwd)', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=87602661419259&w=2'}, {'tags': ['x_refsource_CONFIRM'], 'url': 'http://lists.openresources.com/Debian/debian-bugs-closed/msg00581.html'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'netcfg 2.16-1 in Red Hat Linux 4.2 allows the Ethernet interface to be controlled by users on reboot when an option is set, which allows local users to cause a denial of service by shutting down the interface.'}]","[{'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.redhat.com/support/errata/rh42-errata-general.html#netcfg'}, {'name': 'netcfg-ethernet-dos(7245)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'http://www.iss.net/security_center/static/7245.php'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'gzexe in the gzip package on Red Hat Linux 5.0 and earlier allows local users to overwrite files of other users via a symlink attack on a temporary file.'}]","[{'name': 'DSA-308', 'tags': ['vendor-advisory', 'x_refsource_DEBIAN'], 'url': 'http://www.debian.org/security/2003/dsa-308'}, {'name': '7845', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/7845'}, {'name': 'gzip-gzexe-tmp-symlink(7241)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'http://www.iss.net/security_center/static/7241.php'}, {'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.redhat.com/support/errata/rh50-errata-general.html#gzip'}, {'name': '19980128 GZEXE - the big problem', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=88603844115233&w=2'}, {'name': '3812', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/3812'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'automatic download option in ncftp 2.4.2 FTP client in Red Hat Linux 5.0 and earlier allows remote attackers to execute arbitrary commands via shell metacharacters in the names of files that are to be downloaded.'}]","[{'name': 'ncftp-autodownload-command-execution(7240)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'http://www.iss.net/security_center/static/7240.php'}, {'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.redhat.com/support/errata/rh50-errata-general.html#ncftp'}, {'name': '6111', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/6111'}, {'name': '19980319 ncftp 2.4.2 MkDirs bug', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=89042322924057&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Multiple buffer overflows in filter command in Elm 2.4 allows attackers to execute arbitrary commands via (1) long From: headers, (2) long Reply-To: headers, or (3) via a long -f (filterfile) command line argument.'}]","[{'name': '19980129 KSR[T] Advisory #7: filter', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=88609666024181&w=2'}, {'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.redhat.com/support/errata/rh50-errata-general.html#elm'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'snmpd server in cmu-snmp SNMP package before 3.3-1 in Red Hat Linux 4.0 is configured to allow remote attackers to read and write sensitive information.'}]","[{'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.redhat.com/support/errata/rh40-errata-general.html#cmu-snmp'}, {'name': 'cmusnmp-read-write(7251)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7251'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': '3Com HiPer Access Router Card (HiperARC) 4.0 through 4.2.29 allows remote attackers to cause a denial of service (reboot) via a flood of IAC packets to the telnet port.'}]","[{'name': '19990816 Re: 3com hiperarch flaw [hiperbomb.c]', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93492615408725&w=2'}, {'name': '6057', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/6057'}, {'name': '19990812 3com hiperarch flaw [hiperbomb.c]', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93458364903256&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'FTP client in Midnight Commander (mc) before 4.5.11 stores usernames and passwords for visited sites in plaintext in the world-readable history file, which allows other local users to gain privileges.'}]","[{'name': '5921', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/5921'}, {'name': 'midnight-commander-data-disclosure(9873)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'http://www.iss.net/security_center/static/9873.php'}, {'name': '19990801 midnight commander vulnerability(?) (fwd)', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93370073207984&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Delegate proxy 5.9.3 and earlier creates files and directories in the DGROOT with world-writable permissions.'}]","[{'name': '19990721 Delegate creates directories writable for anyone', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93259112204664&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Vulnerability when Network Address Translation (NAT) is enabled in Linux 2.2.10 and earlier with ipchains, or FreeBSD 3.2 with ipfw, allows remote attackers to cause a denial of service (kernel panic) via a ping -R (record route) command.'}]","[{'tags': ['x_refsource_CONFIRM'], 'url': 'http://www.kernel.org/pub/linux/kernel/v2.2/patch-2.2.11.gz'}, {'name': '19990722 Linux +ipchains+ ping -R', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93277426802802&w=2'}, {'name': '6105', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/6105'}, {'name': '19990722 Re: ping -R causes kernel panic on a forwarding machine ( 2.2.5 a nd 2 .2.10)', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93277766505061&w=2'}, {'name': 'ipchains-ping-route-dos(7257)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'http://www.iss.net/security_center/static/7257.php'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in faxalter in hylafax 4.0.2 allows local users to gain privileges via a long -m command line argument.'}]","[{'name': '19991104 hylafax-4.0.2 local exploit', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=94173799532589&w=2'}, {'name': '765', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/765'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Linux kernel before 2.3.18 or 2.2.13pre15, with SLIP and PPP options, allows local unprivileged users to forge IP packets via the TIOCSETD option on tty devices.'}]","[{'name': 'linux-tiocsetd-forge-packets(7858)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7858'}, {'name': '19991022 Local user can send forged packets', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=94061108411308&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': ""ICQ ActiveList Server allows remote attackers to cause a denial of service (crash) via malformed packets to the server's UDP port.""}]","[{'name': '19991017 ICQ ActiveList Server Exploit...', 'tags': ['mailing-list', 'x_refsource_NTBUGTRAQ'], 'url': 'http://marc.info/?l=ntbugtraq&m=94042342010662&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'HTTP server for Xerox DocuColor 4 LP allows remote attackers to cause a denial of service (hang) via a long URL that contains a large number of . characters.'}]","[{'name': '19991013 Xerox DocuColor 4 LP D.O.S', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93986405412867&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Auto_FTP.pl script in Auto_FTP 0.2 stores usernames and passwords in plaintext in the auto_ftp.conf configuration file.'}]","[{'name': '19991005 Auto_FTP v0.02 Advisory', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93923873006014&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Auto_FTP.pl script in Auto_FTP 0.2 uses the /tmp/ftp_tmp as a shared directory with insecure permissions, which allows local users to (1) send arbitrary files to the remote server by placing them in the directory, and (2) view files that are being transferred.'}]","[{'name': '19991005 Auto_FTP v0.02 Advisory', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93923873006014&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'PAM configuration file for rlogin in Red Hat Linux 6.1 and earlier includes a less restrictive rule before a more restrictive one, which allows users to access the host via rlogin even if rlogin has been explicitly disabled using the /etc/nologin file.'}]","[{'name': '19991007 Problems with redhat 6 Xsession and pam.d/rlogin.', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93942774609925&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Xsession in Red Hat Linux 6.1 and earlier can allow local users with restricted accounts to bypass execution of the .xsession file by starting kde, gnome or anotherlevel from kdm.'}]","[{'name': '19991007 Problems with redhat 6 Xsession and pam.d/rlogin.', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93942774609925&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Linuxconf on Red Hat Linux 6.0 and earlier does not properly disable PAM-based access to the shutdown command, which could allow local users to cause a denial of service.'}]","[{'name': ""19990630 linuxconf doesn't seem to deal correctly with /etc/pam.d/reboot"", 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93220073515880&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'NFS daemon (nfsd.exe) for Omni-NFS/X 6.1 allows remote attackers to cause a denial of service (resource exhaustion) via certain packets, possibly with the Urgent (URG) flag set, to port 111.'}]","[{'name': '19991006 Omni-NFS/X Enterprise  (nfsd.exe) DOS', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93923679004325&w=2'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'ARCAD Systemhaus 0.078-5 installs critical programs and files with world-writeable permissions, which could allow local users to gain privileges by replacing a program with a Trojan horse.'}]","[{'name': '19990929 Multiple Vendor ARCAD permission problems', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=93871933521519&w=2'}]"
